player_name,real_name,nationality,team,player_status,link,link2,link3,link3,link4
GuhRL,Laurice Habibi,Canada,MDY,Active,{"twitch_link":"https://www.twitch.tv/GuhRL"\,twitter_link:"https://twitter.com/heyguhrl"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/GuhRL"\,esl_profile_link:"None"}
Guifaria1,Guilherme Faria,Brazil,FusioN E-Sport,Active,{"twitch_link":"https://www.twitch.tv/guifaria1"\,twitter_link:"https://twitter.com/Guifaria110"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Guinho,Thiago Cesar de Almeida Couto,Brazil,Skull Cracker,Active,{"twitch_link":"https://www.twitch.tv/guiinhofps1"\,twitter_link:"https://twitter.com/1Guinhozera"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com//channel/UC4Zshrt3HKuqLcjB7lAf-ew/featured"\,esl_profile_link:"None"}
Gutbuster,Caleb Womack,South Africa,NiBBLE Esports,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/GutbusterZA"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Gxnjy,Brenden Legg,United Kingdom,69iQ eSports,Active,{"twitch_link":"https://www.twitch.tv/gxnjy"\,twitter_link:"https://twitter.com/GxnjyEU"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/gxnjy/featured"\,esl_profile_link:"None"}
H1yaA,Jeong Jae-hui,South Korea,70iQ eSports,Retired,{"twitch_link":"https://www.twitch.tv/lhh1yaa"\,twitter_link:"https://twitter.com/LHh1yaa"\,facebook_link:"http://facebook.com/profile.php?id=100012113886558"\,youtube_link:"http://www.youtube.com/channel/UCtA9-n04W5Hs1aXkhN4XCIg/featured"\,esl_profile_link:"None"}
Hachikobtw,Nicholas Bennett,Denmark,71iQ eSports,Retired,{"twitch_link":"https://www.twitch.tv/Hachikobtw"\,twitter_link:"https://twitter.com/Hachikobtww"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hakis,John H?kansson,Sweden,Alliance,Active,{"twitch_link":"https://www.twitch.tv/alliance_hakis"\,twitter_link:"https://twitter.com/Alliance_Hakis"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCKktj7jO5GGgt68f8freDrA"\,esl_profile_link:"None"}
HAL,Thomas Avallone,Italy,Alliance,Active,{"twitch_link":"https://www.twitch.tv/HALtv"\,twitter_link:"https://twitter.com/AvalloneHal"\,facebook_link:"http://facebook.com/HalOfficial"\,youtube_link:"http://www.youtube.com/c/HALtv"\,esl_profile_link:"None"}
Halcyon,Juan Martín,Argentina,Alliance,Retired,{"twitch_link":"https://www.twitch.tv/halcyontv"\,twitter_link:"https://twitter.com/halcyontw"\,facebook_link:"http://facebook.com/halcyontw"\,youtube_link:"http://www.youtube.com/channel/UC7N-EieuaUxcyEizGb2UhzA?view_as=subscriberizGb2UhzA"\,esl_profile_link:"None"}
Hambino,Cameron Cisco,United States,Alliance,Active,{"twitch_link":"https://www.twitch.tv/hambino24"\,twitter_link:"https://twitter.com/Hamb1no"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
HammerDrill,,Japan,Fascination Colors Destroy,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/HammerDrill555"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCIQkXqepG_LaZXiLaf1a96g"\,esl_profile_link:"None"}
hanabijaa,Peeranut Puntsming,Thailand,Fascination Colors Destroy,Retired,{"twitch_link":"https://www.twitch.tv/hanabijaaofficial"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com//channel/UC-AaZ7IGK1kyLGJOp7m_DgA"\,esl_profile_link:"None"}
Hardecki,Konstantin Kozlov,Russia,Gambit Esports,Active,{"twitch_link":"https://www.twitch.tv/hardecki"\,twitter_link:"https://twitter.com/hxrdecki"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCe5zvG-QPtjdiaMYDXBKQLA"\,esl_profile_link:"None"}
Hardly,Keegan Dwyer,United States,SoaR,Retired,{"twitch_link":"https://www.twitch.tv/hardlywins"\,twitter_link:"https://twitter.com/hardlywins"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/hardlywins"\,esl_profile_link:"None"}
HaRu,,Japan,SoaR,Active,{"twitch_link":"https://www.twitch.tv/sbi_haruluuuuun"\,twitter_link:"https://twitter.com/HaRuLuuuuuN"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCuy--_bmvHbOEN2Sh-5ITAw"\,esl_profile_link:"None"}
Hatsume,Suzune Okamura,Japan,SoaR,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/hatsumememe"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCq1FEiGmyh-52yYGeOMTVLA"\,esl_profile_link:"None"}
Heeeiii,Jin-Long Guo,Indonesia,Primis Komanda,Active,{"twitch_link":"https://www.twitch.tv/heeeiii_"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/c/CaresenDK"\,esl_profile_link:"None"}
Heegak,Yoon Hee-jong,South Korea,FOR7,Active,{"twitch_link":"https://www.twitch.tv/heegak"\,twitter_link:"https://twitter.com/heegak"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
HELL,Aaron-Anton Jones,United Kingdom,Myztro Gaming,Retired,{"twitch_link":"https://www.twitch.tv/HELL_UK"\,twitter_link:"https://twitter.com/myztroHELL"\,facebook_link:"http://facebook.com/aaronanton.jones"\,youtube_link:"None"\,esl_profile_link:"None"}
help,Matthew Stokes,United States,Myztro Gaming,Active,{"twitch_link":"https://www.twitch.tv/helping_"\,twitter_link:"https://twitter.com/helping"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
henReel,Henry Lee,Canada,Myztro Gaming,Retired,{"twitch_link":"https://www.twitch.tv/henreel"\,twitter_link:"https://twitter.com/henReeLee"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hero,Brett Easton,United States,Myztro Gaming,Active,{"twitch_link":"https://www.twitch.tv/herodelivers"\,twitter_link:"https://twitter.com/HeroDelivers"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hers,Judy,United States,Kungarna,Active,{"twitch_link":"https://www.twitch.tv/hisandherslive"\,twitter_link:"https://twitter.com/HisandHersLive"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCS_Kwl3H4NLLmdgwJZrOdig"\,esl_profile_link:"None"}
Hesiko,,Japan,Riddle,Active,{"twitch_link":"https://www.twitch.tv/hesikojonny"\,twitter_link:"https://twitter.com/hesikojonny"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCDJ_eFjX89HP-gAT9P1HbRA"\,esl_profile_link:"None"}
Hestia,Cem üstün,Turkey,Australis,Retired,{"twitch_link":"None"\,twitter_link:"https://twitter.com/HestiaWasTakenn"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
heykatie,Jackson Taylor,Australia,Australis,Retired,{"twitch_link":"https://www.twitch.tv/heykatie"\,twitter_link:"https://twitter.com/heyimnotkatie"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCQFmdSJ3HKoE_toDfsu2L6Q"\,esl_profile_link:"None"}
Hiarka,Filipe Morgado,Portugal,K1CK,Active,{"twitch_link":"https://www.twitch.tv/hiarkayeah"\,twitter_link:"https://twitter.com/HiarkaYeahh"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hiarky,Chris Lovstad,Canada,K2CK,Active,{"twitch_link":"https://www.twitch.tv/hiarky"\,twitter_link:"https://twitter.com/Hiarky"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
hikaruFrench,,Japan,K3CK,Retired,{"twitch_link":"https://www.twitch.tv/hikaruFrench"\,twitter_link:"https://twitter.com/hikarufrenchi"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
hikuman,,Japan,SBI e-Sports,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/hik_ow"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCBWPFdDT677lgpFJkx02vtw?view_as=subscriber"\,esl_profile_link:"None"}
Hill,Elijah Hill,United States,Torrent,Active,{"twitch_link":"https://www.twitch.tv/HillCST"\,twitter_link:"https://twitter.com/HillCST_"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/13477845"}
His,Andrew,United States,Kungarna,Active,{"twitch_link":"https://www.twitch.tv/hisandherslive"\,twitter_link:"https://twitter.com/HisandHersLive"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCS_Kwl3H4NLLmdgwJZrOdig"\,esl_profile_link:"None"}
Hisofu,Artem Frizov,Russia,Redragon,Active,{"twitch_link":"https://www.twitch.tv/hisofu"\,twitter_link:"https://twitter.com/hisofuuu"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
HisWattson,Jacob McMillin,United States,Redragon,Active,{"twitch_link":"https://www.twitch.tv/hiswattson"\,twitter_link:"https://twitter.com/HisWattson"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hodsic,Haris Hodzic,Bosnia and Herzegovina,Team Liquid,Active,{"twitch_link":"https://www.twitch.tv/hodsic"\,twitter_link:"https://twitter.com/hodsic"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/hodzih398"\,esl_profile_link:"None"}
Holliday,Jacob Sandrik,United States,RCO eSports Red,Active,{"twitch_link":"https://www.twitch.tv/iHolliday"\,twitter_link:"https://twitter.com/RCO_Holliday"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
holoac,,Japan,RCO eSports Red,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/holoac"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCKPbvP3ea2AGoIPrk9jklmg"\,esl_profile_link:"None"}
HoNoSuu,,Japan,RCO eSports Red,Active,{"twitch_link":"https://www.twitch.tv/honosu"\,twitter_link:"https://twitter.com/HoNoSuu_fps"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hoony,Choi Dae-hoon,South Korea,RCO eSports Red,Active,{"twitch_link":"https://www.twitch.tv/hoonyfps"\,twitter_link:"https://twitter.com/thishoon00"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Horizxon,Younes Elkherrat,United Kingdom,Guild Esports,Active,{"twitch_link":"https://www.twitch.tv/horizxon"\,twitter_link:"https://twitter.com/horizxonn"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Hotoke,Hotta Maxim Alexander,Japan,FENNEL,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/MaximusHotoke"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCuKNPnNJCi6187g21uC2cRg"\,esl_profile_link:"None"}
HTPHarold,Jason Hebblewhite,United Kingdom,UNDERRATED,Active,{"twitch_link":"https://www.twitch.tv/htpharold"\,twitter_link:"https://twitter.com/HTPHarold"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UClVuecJzBrCZhi6rUtFn1-g"\,esl_profile_link:"None"}
hundredz,Patrick Kwon,United States,UNDERRATED,Active,{"twitch_link":"https://www.twitch.tv/hundredz"\,twitter_link:"https://twitter.com/itshundredz"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCa3_0Rpxpsmb6L3sonPYemQ"\,esl_profile_link:"None"}
HusKers,Jordan Thomas,United States,NRG Esports,Retired,{"twitch_link":"https://www.twitch.tv/huskerrs"\,twitter_link:"https://twitter.com/HusKerrs"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCMp2PD8BA9bKE1gGOqL2B4Q"\,esl_profile_link:"Http://play.eslgaming.com/player/13338630"}
IAmDrakey,John Stillwell,United States,NRG Esports,Retired,{"twitch_link":"None"\,twitter_link:"https://twitter.com/DrakeyR6"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
ibuo,,Japan,NRG Esports,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/_ibuo"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCGjeSHn91JxtaEcYTXOL97w"\,esl_profile_link:"None"}
IDG,Lee Dong-gi,South Korea,NRG Esports,Retired,{"twitch_link":"https://www.twitch.tv/idonggi"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
idgaf,Idham Syah,Indonesia,NRG Esports,Active,{"twitch_link":"https://www.twitch.tv/idgafnvm"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCm2iOfAuZlVK0IKBgyy0zzQ"\,esl_profile_link:"None"}
Iguyyyyy,Thanapat Srimuang,Thailand,NRG Esports,Active,{"twitch_link":"https://www.twitch.tv/iguyyyyy"\,twitter_link:"None"\,facebook_link:"http://facebook.com/guy.fixedgear.1"\,youtube_link:"http://www.youtube.com/channel/UCflMUu8p8VnzG7BdsqzjRZw"\,esl_profile_link:"None"}
iiTzTimmy,Timmy An,United States,NRG Esports,Active,{"twitch_link":"https://www.twitch.tv/iiTzTimmy"\,twitter_link:"https://twitter.com/iiTzTimmy"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UC5v2QgY2D5tlu8uws23MG4Q"\,esl_profile_link:"None"}
IKILLONLYNOOB,Choltakorn Phochinda,Thailand,NRG Esports,Active,{"twitch_link":"https://www.twitch.tv/ikillonlynoob"\,twitter_link:"None"\,facebook_link:"http://facebook.com/people/Dar-Choltakorn/100002068740361"\,youtube_link:"http://www.youtube.com/channel/UCcoGbxyi-_L-TYxaBBQI6mg"\,esl_profile_link:"None"}
Iko,Christer Ringelien,Norway,NRG Esports,Active,{"twitch_link":"https://www.twitch.tv/iko_ow"\,twitter_link:"https://twitter.com/IkowOW"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
iM07A,Mohammed Bin Suwedan,Yemen,NASR Esports,Active,{"twitch_link":"https://www.twitch.tv/imo7aa"\,twitter_link:"https://twitter.com/_iM07A"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
ImMadness,Ryan Schlieve,United States,Renegades,Active,{"twitch_link":"https://www.twitch.tv/immadness"\,twitter_link:"https://twitter.com/ImMadnessTv"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/Madmadness911?sub_confirmation=1"\,esl_profile_link:"None"}
iMoonDx,Benjamin Ignacio Ortega Cruces,Chile,Renegades,Active,{"twitch_link":"https://www.twitch.tv/iMoonDx"\,twitter_link:"https://twitter.com/iMoonDx1"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/iMoonDx"\,esl_profile_link:"None"}
ImperialHal,Phillip Dosen,United States,TSM,Active,{"twitch_link":"https://www.twitch.tv/tsm_imperialhal"\,twitter_link:"https://twitter.com/ImperialHal"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCoBPNJrFc88ZTA31LKx2X1g"\,esl_profile_link:"None"}
ImpulsiveDream,Cody Couch,United States,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/ImpulsiveDream"\,twitter_link:"https://twitter.com/ImpulsiveDream"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
inboxes,Reed Tucker,United States,Ghost Gaming,Retired,{"twitch_link":"https://www.twitch.tv/inboxes"\,twitter_link:"https://twitter.com/inboxes"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
InFighT,,Japan,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/infight_4444"\,twitter_link:"https://twitter.com/Infight_4444"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCBCaVt0ZNvIE3q8KmkUli8Q"\,esl_profile_link:"None"}
Inhuman,Brenden Thomas Hammond,United States,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/inhuman"\,twitter_link:"https://twitter.com/inhuman"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/inhumantv"\,esl_profile_link:"None"}
Inhumed,,United States,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/iinhumed"\,twitter_link:"https://twitter.com/iinhumed"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
INPA,Lee Sung-tan,South Korea,Ghost Gaming,Retired,{"twitch_link":"https://www.twitch.tv/inpa0"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCc16_MQjUDAZah5QtCxPO0A"\,esl_profile_link:"None"}
Instyle,Csaba Szever,Hungary,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/Instylefps"\,twitter_link:"https://twitter.com/Instylefps"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/InstyleCS"\,esl_profile_link:"None"}
InvctuZ,Victor Martins,Brazil,Ghost Gaming,Active,{"twitch_link":"https://www.twitch.tv/invctuz_ttv"\,twitter_link:"https://twitter.com/lnvctuZ"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
IPirrus,Lucas Gabriel Salinas,Argentina,LeaveNoWitness,Active,{"twitch_link":"https://www.twitch.tv/pirrus_20"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
iPN,Kha Nguyen,Norway,LeaveNoWitness,Active,{"twitch_link":"https://www.twitch.tv/Im_iPN"\,twitter_link:"https://twitter.com/Alliance_iPN"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/10431079"}
iShiny,Bryan McCarthy,United States,Complexity Gaming,Active,{"twitch_link":"https://www.twitch.tv/iShiny"\,twitter_link:"https://twitter.com/iShiny"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/13972564"}
ISkyee,Paulo Albuquerque,Brazil,Flawless Gaming,Active,{"twitch_link":"https://www.twitch.tv/iskyee"\,twitter_link:"https://twitter.com/IskyeePaulo"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
isnoul,Gabriel Ceregatto,Brazil,Flawless Gaming,Retired,{"twitch_link":"https://www.twitch.tv/isnoul"\,twitter_link:"https://twitter.com/1snoul"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/10163704"}
izxys,Jitviwat Phatcharakan,Thailand,Flawless Gaming,Retired,{"twitch_link":"https://www.twitch.tv//izxys"\,twitter_link:"None"\,facebook_link:"http://facebook.com/izxyslive"\,youtube_link:"None"\,esl_profile_link:"None"}
jaazzaz,Jake Lock,United Kingdom,UNDERRATED,Active,{"twitch_link":"https://www.twitch.tv/jaazzaz"\,twitter_link:"https://twitter.com/jaazzaz"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"Http://play.eslgaming.com/player/8802504"}
JackCute,Chaiyarit Saijung,Thailand,UNDERRATED,Active,{"twitch_link":"https://www.twitch.tv/jackcute_"\,twitter_link:"https://twitter.com/JackcuteA"\,facebook_link:"http://facebook.com/100007435652089"\,youtube_link:"None"\,esl_profile_link:"None"}
Jacky1,,China,UNDERRATED,Active,{"twitch_link":"None"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Jacuu,Jacek Wo?,Poland,UNDERRATED,Active,{"twitch_link":"https://www.twitch.tv/jacuu__"\,twitter_link:"https://twitter.com/R_Jacuu"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/Jacuu"\,esl_profile_link:"None"}
Jaguares,Alexis Martinez,Mexico,All Glory Gaming,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/jaguaresapex"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Jalapenin,Emilio Jimenez,Mexico,All Glory Gaming,Active,{"twitch_link":"https://www.twitch.tv/jalapenin"\,twitter_link:"https://twitter.com/jalapenin"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
JamejyS,Kanin Choowong,Thailand,All Glory Gaming,Retired,{"twitch_link":"https://www.twitch.tv/JamejyS"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Jamerson,James Lee,United States,All Glory Gaming,Active,{"twitch_link":"https://www.twitch.tv/jetsetjamerson"\,twitter_link:"https://twitter.com/JetSetJamerson"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/user/jetsetjamerson"\,esl_profile_link:"None"}
JamesFearless,James Phelps,United States,All Glory Gaming,Active,{"twitch_link":"https://www.twitch.tv/jamesfearless"\,twitter_link:"https://twitter.com/JamesFearless"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCTilzAwQ_jN9SDc79q1SHMw"\,esl_profile_link:"None"}
Jamren,,China,MDY White,Active,{"twitch_link":"None"\,twitter_link:"https://twitter.com/IgJamren"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Janey,Janey,Canada,TSM,Active,{"twitch_link":"https://www.twitch.tv/Janey"\,twitter_link:"https://twitter.com/ItzJaneyy"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCHrG1mXJIGW0MQ274KKnqsA"\,esl_profile_link:"None"}
Japa,Vitor Martins,Brazil,TSM,Active,{"twitch_link":"https://www.twitch.tv/JapaShelby_"\,twitter_link:"None"\,facebook_link:"None"\,youtube_link:"None"\,esl_profile_link:"None"}
Jaro,Joshua Green,Australia,TSM,Active,{"twitch_link":"https://www.twitch.tv/jaro_"\,twitter_link:"https://twitter.com/Jaro_tv"\,facebook_link:"None"\,youtube_link:"http://www.youtube.com/channel/UCmHvXQ4Ca80MkM4aJeJHzJQ"\,esl_profile_link:"None"}
